3120.7	110.59	-0.061642	65.256	455860.0	55.913	1011.8	127.02	-6.0134	-0.58286
1093.8	-806.7	-0.10079	2.4596	258620.0	-10.155	-345.99	61.025	2.176	0.91857
-3174.6	-1375.4	-0.057222	-35.863	-474560.0	-55.156	-165.31	-11.975	0.094936	-0.26509
-4593.1	-1555.3	-0.025412	-55.745	-608780.0	-82.464	-1557.6	-61.975	7.1102	-0.60416
-1933.3	-813.8	-0.024812	-18.009	-272730.0	-33.149	-889.59	-48.975	3.1563	-1.4181
-5089.7	-1997.3	-0.089082	-60.05	-693290.0	-84.423	-1341.4	-52.975	7.6829	-0.39649
-3652.9	-1629.2	-0.079172	-37.551	-482000.0	-74.913	-889.9	-55.975	4.1796	-0.74411
-49.027	1484.3	0.1559	-8.7894	-18519.0	47.8	-312.57	7.0249	1.9979	1.0113
-2574.3	-927.27	-0.015982	-49.565	-341790.0	-57.282	-623.2	-25.975	4.3088	0.97095
-2354.9	-330.35	0.055078	-20.891	-316650.0	-14.406	-756.56	-59.975	4.2532	0.87444
4020.5	1314.1	0.0093981	57.413	552260.0	72.452	1244.6	126.02	-7.31	-0.90351
6278.9	1226.1	-0.039652	62.609	901120.0	60.343	1774.2	88.025	-11.28	1.126
-6038.6	-1863.5	-0.0013519	-67.821	-847480.0	-98.016	-2591.8	-37.975	9.9054	0.61768
3743.0	846.67	-0.018582	47.657	482880.0	65.171	1509.5	7.0249	-5.1868	-0.76431
-403.65	-337.64	-0.019362	2.5366	-10566.0	-4.0321	35.854	-15.975	-1.7674	-0.82304
-3115.1	-202.37	0.11424	-14.744	-543750.0	-11.072	-1902.9	40.025	6.6385	-0.013712
-3149.4	-1102.6	-0.017552	-29.295	-433680.0	-59.958	-983.74	-28.975	4.3223	0.70205
-3198.2	-1074.7	-0.011292	-14.834	-428750.0	-49.064	-617.32	-42.975	2.811	0.60185
-546.11	42.343	0.025708	-31.537	-70843.0	-36.531	138.47	-61.975	1.7438	0.81593
-1609.9	-77.527	0.053448	-27.991	-240270.0	-42.839	-796.19	-60.975	1.8112	0.29475
-696.38	497.81	0.080718	-33.45	-46786.0	-14.392	-449.25	-22.975	4.2882	1.0973
-3179.8	-1217.1	-0.033372	-28.849	-484390.0	-44.341	-517.13	9.0249	3.4826	-0.9761
-4416.9	-782.4	0.10734	-54.569	-602320.0	-67.762	-1653.3	-35.975	6.8258	-0.79927
4060.4	384.06	-0.058252	61.507	595400.0	63.921	1009.1	126.02	-6.7667	-0.65572
7924.8	1890.3	-0.026632	124.63	1041200.0	154.91	947.04	48.025	-7.8068	0.22072
-3879.3	-1211.3	-0.0010019	-54.719	-524470.0	-62.495	-1498.8	5.0249	6.5756	0.70242
1984.2	633.58	0.0055481	34.684	255700.0	45.252	192.83	0.024929	-1.5029	-0.82407
-2971.4	-1184.8	-0.036812	-37.087	-413330.0	-65.674	-1072.7	-33.975	4.1549	0.91471
-5716.2	-1773.8	-0.0031319	-66.995	-804680.0	-93.993	-2604.0	-37.975	9.9427	0.65599
8201.8	2450.6	0.00014812	103.71	1130400.0	142.34	1973.8	161.02	-14.155	0.38217
-3644.3	-1822.0	-0.11044	-43.332	-546160.0	-50.491	-880.0	-10.975	5.1442	0.80411
-3110.9	-1190.7	-0.032202	-48.296	-476460.0	-53.463	-1130.5	-16.975	4.1241	0.90102
-4924.8	-2088.3	-0.11459	-56.31	-651050.0	-88.99	-1811.9	1.0249	8.3053	-0.78164
4364.7	-138.77	-0.10019	29.565	590580.0	53.766	1478.4	40.025	-8.0885	0.24522
11480.0	2441.5	-0.046732	218.09	1561900.0	257.59	2238.9	73.025	-14.717	-1.2378
5113.1	1778.8	0.017668	95.555	629110.0	86.76	1089.7	122.02	-8.0532	-0.58016
8349.2	5038.4	0.13972	50.65	1098700.0	137.45	1251.2	17.025	-5.892	1.1259
-5011.4	-1255.0	0.060218	-59.271	-702700.0	-72.622	-2193.6	-28.975	8.1693	0.83548
-4539.7	-1891.0	-0.091142	-52.246	-603860.0	-76.152	-1126.8	-10.975	5.7645	-0.98778
-2830.6	-714.0	0.024738	-39.02	-418420.0	-50.051	-883.9	-49.975	5.9814	-0.88689
-1601.8	-1052.0	-0.064742	-13.382	-214700.0	-21.499	-778.49	-65.975	2.5134	-1.5335
-3571.8	-1740.7	-0.099732	-32.415	-532620.0	-55.664	-677.83	7.0249	4.2666	-0.93491
-2337.5	-1624.9	-0.11758	-32.104	-313870.0	-52.81	-200.95	-52.975	-0.081064	-1.8912
6018.7	3361.9	0.099058	29.709	821790.0	103.13	799.89	39.025	-3.2215	1.18
-3281.1	-793.07	0.035108	-34.967	-467620.0	-47.724	-1013.9	-64.975	5.265	-1.8912
933.6	1961.8	0.15841	-6.2002	143000.0	40.586	-32.686	-24.975	-1.3155	1.0748
6612.6	1732.7	-0.014232	146.57	905480.0	134.87	803.26	211.02	-7.1755	-0.30236
6038.0	2075.0	0.017688	81.832	821250.0	105.29	980.5	-36.975	-6.874	-0.43118
2420.3	3223.6	0.20534	-16.49	138240.0	100.85	2063.7	11.025	4.8438	-0.0060927
2044.5	496.49	-0.0075119	52.529	300260.0	79.95	217.41	11.025	-3.3371	-0.89831
-4565.0	-1807.6	-0.074422	-51.835	-670380.0	-62.052	-658.58	-40.975	6.4196	-0.23812
-279.41	5.1928	0.012708	-17.518	-23227.0	-13.354	-271.3	-47.975	1.4842	0.92068
6140.1	2272.9	0.027998	59.8	935320.0	95.869	1055.1	89.025	-10.52	0.36932
7173.7	1811.8	-0.019082	124.0	1024200.0	135.35	1711.7	55.025	-13.638	-0.44474
4809.9	1887.5	0.031688	84.217	622930.0	99.246	1626.9	113.02	-8.8449	-0.19411
-4003.9	-1556.7	-0.053462	-43.723	-595390.0	-77.563	-1034.2	-33.975	4.7615	-0.0033638
12036.0	5800.8	0.10012	103.57	1572600.0	160.72	2358.6	82.025	-13.696	1.052
1995.0	1881.5	0.11044	-17.111	276440.0	36.974	189.35	31.025	-1.8428	0.11997
3489.7	1401.6	0.028328	-0.94343	411170.0	91.823	319.54	32.025	-6.0713	0.47746
-3311.8	-786.36	0.037708	-37.751	-453850.0	-55.282	-138.52	-6.9751	3.3737	-0.35691
7225.3	2950.7	0.046678	29.55	917420.0	127.09	811.01	87.025	-6.0178	0.35355
11464.0	3637.3	0.0095081	211.83	1581800.0	218.79	2507.1	40.025	-17.375	-0.28958
-1276.8	-297.1	0.014108	-35.865	-130130.0	-49.099	-538.33	-17.975	0.071136	0.94508
-3952.9	-2058.3	-0.14035	-55.052	-550910.0	-82.09	-931.63	-51.975	5.0387	-0.31345
5197.8	670.85	-0.057652	101.19	691330.0	112.69	1147.5	87.025	-9.3395	-0.56704
1706.8	609.32	0.010828	11.56	240630.0	32.142	221.29	-35.975	-3.7298	-0.69787
9313.5	3024.1	0.012508	105.95	1277100.0	161.07	2103.4	146.02	-14.679	0.61629
-876.55	-914.79	-0.068652	4.4626	-143490.0	-6.8351	17.414	-33.975	0.19944	-0.81244
3942.9	1307.6	0.010678	23.641	589480.0	21.597	1012.0	-2.9751	-6.3623	0.89801
8494.9	2389.4	-0.0080119	152.16	1103300.0	173.76	1729.5	264.02	-13.353	-0.53871
4542.0	67.923	-0.088342	68.816	671220.0	57.816	52.094	73.025	-2.3652	-0.96416
5164.6	1197.3	-0.022092	103.62	701800.0	118.68	1078.6	97.025	-8.8004	-0.52001
-468.84	-158.01	0.0016981	-28.375	-22531.0	-40.754	-529.99	-41.975	-0.37436	0.74178
3551.5	117.27	-0.068872	67.126	471080.0	76.237	31274.0	-48.975	-5.9109	-0.47607
6627.4	852.72	-0.067832	111.51	958440.0	112.94	1570.9	22.025	-10.937	-0.75593
-1692.1	-937.41	-0.048112	-13.491	-220470.0	-39.309	-138.25	-26.975	1.4184	-0.76756
-666.07	363.54	0.064868	-23.582	-116140.0	-12.918	390.5	-3.9751	-0.50006	1.0382
-5258.6	-1635.8	-0.0029119	-66.788	-722650.0	-86.63	-2101.9	-47.975	8.0187	0.68971
-1818.4	13.643	0.073978	-35.212	-239180.0	-13.222	-510.22	-18.975	-0.56186	0.71483
363.9	-290.64	-0.036002	17.598	79469.0	10.947	426.2	-29.975	-2.8082	-0.49396
-3509.6	-837.2	0.040288	-46.47	-456690.0	-56.342	-1416.4	-9.9751	7.0493	-0.18699
4019.3	2042.7	0.061878	-7.2672	575150.0	66.062	9622.7	32.025	-0.31486	0.79564
-4266.3	-371.18	0.16969	-50.205	-585330.0	-54.527	-1389.2	-4.9751	6.2025	0.77798
-1949.5	-470.88	0.019048	-30.991	-306220.0	-27.742	-377.76	-14.975	2.3256	0.50388
9121.7	3062.1	0.017688	122.47	1243000.0	156.77	938.43	66.025	-8.0307	0.39669
1399.4	105.48	-0.025332	28.935	185550.0	15.585	444.54	18.025	-2.8855	-0.78859
-1682.7	-681.55	-0.017152	-28.135	-241140.0	-32.193	-237.89	-30.975	0.44684	-0.30851
-1629.5	-197.66	0.039708	-25.131	-276260.0	-15.952	-596.95	-3.9751	2.7594	0.66394
4324.5	457.68	-0.057612	98.635	617620.0	103.94	935.15	70.025	-7.5093	-0.48045
-4787.4	-1675.6	-0.038482	-57.119	-664460.0	-82.95	-2022.5	-55.975	8.6733	-0.090967
-5039.5	-1464.6	0.018958	-57.372	-669960.0	-82.513	-1459.1	-29.975	8.1458	0.28538
890.6	300.45	0.0058881	57.787	141320.0	57.9	507.88	21.025	-4.0569	-0.026646
-3712.8	-1475.8	-0.052102	-62.116	-519570.0	-48.456	-849.13	-54.975	6.5254	0.66851
2182.9	637.48	0.00079812	59.807	301210.0	50.534	719.01	22.025	-5.2698	-0.71408
-2121.3	-973.56	-0.038692	-13.716	-306120.0	-36.304	-889.68	-48.975	3.1665	-0.39246
4965.5	959.61	-0.034352	67.361	668390.0	94.706	848.75	-42.975	-3.045	-0.5157
-3608.8	-2091.4	-0.15455	-56.942	-482080.0	-71.111	-1299.0	-68.975	7.5978	-1.4106
-4039.8	-968.43	0.048948	-31.219	-554780.0	-59.475	-987.14	-37.975	7.3128	-0.36231
-2420.3	-1423.3	-0.088462	-49.576	-312960.0	-70.069	-604.06	-51.975	3.9899	0.44027
5686.9	4038.7	0.15112	-8.7985	813990.0	99.667	2133.9	14.025	-4.8457	0.97015
-3533.6	-607.64	0.077808	-41.307	-460850.0	-49.506	-668.03	-8.9751	4.663	0.10528
-4307.2	-1514.5	-0.032312	-49.518	-663770.0	-53.807	-1275.5	-64.975	6.2492	0.46777
784.7	281.99	0.0072181	24.477	108850.0	42.466	106.18	-34.975	12.023	-0.74284
-540.83	-28.707	0.017908	-14.959	-49225.0	-10.839	-542.28	-62.975	1.9372	-0.59976
12636.0	4233.9	0.019768	207.93	1763100.0	229.05	2284.3	28.025	-16.772	-0.40076
-1798.5	-731.43	-0.019242	-19.341	-248220.0	-31.099	-885.95	-48.975	3.1517	-1.4206
4567.6	1908.3	0.038738	60.049	728370.0	85.113	794.19	-9.9751	-5.374	0.18512
7683.1	3228.4	0.053388	83.003	1059100.0	133.16	2014.9	40.025	-10.021	0.13419
-1154.0	128.9	0.058508	-35.763	-131620.0	-20.22	660.82	-16.975	-1.8577	0.92146
364.2	128.22	0.0049181	7.0706	38296.0	19.975	297.99	11.025	-2.0309	-1.091
338.7	165.62	0.0093481	26.371	2524.0	15.679	54.754	-43.975	-0.99676	-0.89387
-1481.9	-28.687	0.053838	-36.656	-172030.0	-38.286	315.2	-8.9751	3.7003	1.0795
978.9	-597.54	-0.079382	44.222	170270.0	24.852	558.13	-15.975	-4.2168	-1.2311
-5011.5	-1833.6	-0.058832	-61.705	-702000.0	-71.935	-1189.5	-42.975	6.9268	0.7598
-1398.8	-599.78	-0.017062	-27.937	-227490.0	-28.364	18.464	13.025	2.3327	-0.2059
-4794.9	-1787.2	-0.060082	-52.326	-657080.0	-78.235	-923.97	-19.975	5.6713	-0.86622
-898.57	-337.86	-0.0037819	-20.777	-153860.0	-2.0891	-247.93	-35.975	-0.17066	-0.088162
12384.0	5598.0	0.084708	79.328	1695900.0	212.08	11558.0	58.025	-11.162	0.7901
-1498.4	847.51	0.15918	-13.708	-272350.0	3.2479	-602.82	-5.9751	2.3	0.93677
-4504.0	-1303.4	0.016918	-31.129	-627880.0	-64.07	-981.65	-35.975	5.8151	-0.52408
226.1	-209.66	-0.024342	16.703	19521.0	-2.4181	183.9	62.025	-4.9855	-0.62763
-2245.6	-330.77	0.049898	-29.106	-311550.0	-48.798	-670.74	-53.975	3.4324	-0.46375
-3355.9	-1360.1	-0.048052	-45.465	-468100.0	-62.921	-712.74	-36.975	4.2964	0.1388
570.8	797.56	0.062938	-3.4824	93636.0	-21.18	-517.87	-19.975	-1.2093	0.46787
10794.0	2466.1	-0.037062	176.52	1452600.0	159.07	2552.5	216.02	-15.793	-0.91475
-40.767	-606.11	-0.057122	2.4796	-35935.0	-32.848	366.08	-29.975	-0.83326	0.63917
54.773	33.063	0.0049081	-15.65	-18819.0	-19.328	150.99	-5.9751	0.99304	-0.53613
-1490.2	-883.14	-0.047762	-20.054	-166360.0	-30.691	88.394	33.025	0.26724	-1.0111
5297.9	1646.6	0.0050581	77.249	730340.0	107.23	1420.2	89.025	-10.313	-0.70396
-1197.2	-670.73	-0.031872	-23.444	-152960.0	-38.03	257.4	-8.9751	0.040936	-0.1998
2000.8	271.21	-0.025402	2.7466	215530.0	5.5769	845.17	-3.9751	-3.8989	0.91296
-3709.7	-1519.9	-0.059382	-31.188	-507000.0	-68.086	-1129.3	-0.97507	5.163	0.20351
3713.5	157.26	-0.068712	82.625	493370.0	58.689	589.56	97.025	-5.4754	-0.91928
-2336.9	-528.06	0.027988	-25.414	-317560.0	-45.456	-163.58	-34.975	1.6496	-0.668
-2220.3	-583.16	0.015748	-42.347	-309870.0	-51.299	-567.28	-37.975	3.2978	-0.47728
2126.2	-59.417	-0.055852	28.252	263680.0	9.8169	-21.486	157.02	-2.0333	-0.63444
-4164.8	-1834.2	-0.095072	-50.106	-588530.0	-65.371	-1252.6	-51.975	5.7537	-1.0029
-1689.4	-1136.4	-0.072512	-6.1854	-253360.0	-21.532	-590.79	-57.975	2.7712	-1.0661
273.9	913.18	0.085018	-18.365	89133.0	4.8799	10.284	-32.975	2.3771	-0.38423
-3131.3	-1495.3	-0.076572	-31.912	-403460.0	-69.272	-990.32	-5.9751	3.7337	1.1277
5322.1	1315.0	-0.017252	64.086	793980.0	62.129	843.59	-38.975	-6.2346	-0.54416
1725.1	1032.0	0.046788	-1.8934	254250.0	22.567	1420.5	-17.975	-5.0538	0.93019
-3456.1	-359.7	0.11186	-51.669	-458740.0	-42.511	-1383.6	-23.975	6.8097	0.045823
3675.1	575.83	-0.037152	92.288	472990.0	67.461	591.44	89.025	-5.2987	-0.82821
-72.627	-24.997	0.0029781	-21.688	19122.0	-20.379	67.374	-40.975	-0.23276	-0.71438
1824.7	1046.4	0.045048	-5.6155	248030.0	47.774	65.944	11.025	-2.1564	1.1638
351.9	-178.14	-0.024682	0.87857	77214.0	8.1289	7.884	-35.975	-0.99556	-0.89056
1625.1	680.92	0.019288	-15.037	269430.0	3.2949	91.324	-58.975	0.39434	-0.0097429
5097.5	3226.9	0.11475	57.125	736300.0	112.83	816.62	37.025	-6.2712	0.47117
-771.99	250.64	0.056738	-13.107	-131650.0	-12.11	282.43	29.025	-1.3753	-0.27042
-1780.6	-86.007	0.059898	-25.525	-255460.0	-21.91	-632.8	-50.975	2.5752	0.86603
1868.2	603.13	0.0059981	43.87	298400.0	64.545	501.65	82.025	0.26474	1.0311
-738.08	-470.77	-0.023582	9.8106	-120470.0	10.485	161.69	5.0249	-5.5102	0.94478
2112.4	118.64	-0.040712	48.162	336610.0	17.47	730.21	-42.975	-5.2098	-0.92954
-1860.9	-126.34	0.058498	-40.196	-284670.0	-12.312	-977.72	-37.975	3.7284	0.8814
-882.66	-904.43	-0.067342	-11.043	-103480.0	-29.525	-307.74	-44.975	1.0473	-0.71346
518.0	708.56	0.056228	4.0626	83438.0	24.142	595.08	-4.9751	-4.1344	1.0817
-2567.7	-806.33	0.00031812	-31.42	-333240.0	-57.483	-745.36	-39.975	2.6402	-1.8912
1755.2	1404.3	0.077898	-11.213	268060.0	20.971	1865.2	39.025	-5.7267	1.1542
-5271.4	-1975.3	-0.075872	-59.186	-720550.0	-85.216	-1388.3	-51.975	6.5848	-0.45278
423.8	760.52	0.064548	-5.5298	106860.0	-5.1701	-201.25	7.0249	0.70194	1.0635
-3805.2	-1413.9	-0.038082	-47.795	-573970.0	-69.439	-998.95	-37.975	4.8994	0.030573
-4383.9	-1445.8	-0.016012	-44.21	-597500.0	-79.84	-1406.0	-27.975	7.0809	0.52669
2287.1	-454.99	-0.091652	35.725	354470.0	38.65	623.87	-17.975	-4.5987	-1.2081
1210.3	722.88	0.035108	22.881	172620.0	36.861	139.33	-27.975	-3.3452	-0.74792
-5652.3	-2217.1	-0.11273	-63.704	-813020.0	-85.169	-1426.0	-57.975	8.5088	-0.76205
-1215.2	-882.52	-0.055772	-22.908	-129230.0	-30.882	-191.39	-55.975	0.42804	-0.34235
2453.3	52.193	-0.053342	24.099	358830.0	22.589	574.6	-1.9751	-4.6384	-0.5673
-3196.7	-1829.0	-0.12436	-38.306	-457180.0	-63.869	-1266.9	-30.975	5.6347	0.94402
-715.45	-413.63	-0.018022	-18.001	-55639.0	-27.477	60.324	-56.975	0.27854	-0.85021
1473.9	258.84	-0.013632	26.774	236590.0	40.894	346.73	2.0249	-4.1665	-0.38489
4577.7	-387.71	-0.1204	67.12	636510.0	79.568	862.85	14.025	-6.9235	-0.55173
-2029.4	-1059.0	-0.052672	-17.107	-321450.0	-31.938	-169.81	-33.975	1.8623	-0.073114
6393.9	2813.7	0.056098	124.17	846010.0	173.8	1926.6	123.02	-13.588	-0.5697
-2570.8	-715.88	0.012838	-41.452	-358730.0	-36.493	-930.21	-9.9751	6.4462	0.89844
-1745.2	-718.03	-0.019452	-22.198	-231970.0	-27.237	-255.95	-31.975	0.37024	-0.9434
556.2	208.39	0.0069481	1.6206	121020.0	-1.1471	374.26	0.024929	-2.6634	-0.33981
-993.94	-236.04	0.010898	-6.0612	-109140.0	-28.239	85.034	30.025	-0.96496	-0.23678
930.3	1361.7	0.103	-3.5534	100780.0	27.241	-277.52	32.025	-0.0089637	1.1322
344.4	161.76	0.0087981	26.759	-1352.6	24.457	29.694	-31.975	-0.98416	-0.96654
-2672.8	-591.96	0.034518	-37.265	-405280.0	-19.3	-341.64	-5.9751	-0.10036	-0.094278
-1868.4	-1015.5	-0.052272	-3.5736	-280770.0	-30.312	-625.58	47.025	1.7898	-0.93184
5626.2	1705.6	0.0023581	74.37	791130.0	80.989	1591.7	5.0249	-10.817	-0.10177
-1981.1	-1292.6	-0.083812	-22.103	-261890.0	-37.952	-194.54	-57.975	-5.4535	-0.84633
1085.8	-838.62	-0.10356	24.985	121980.0	0.21294	-254.84	-52.975	0.20364	-0.66009
-3472.1	-1333.2	-0.039232	-44.014	-453620.0	-64.898	-1588.6	-43.975	6.1468	0.52944
4770.9	1627.6	0.014828	85.479	630590.0	113.78	1129.0	4.0249	-9.8457	-0.034736
3476.1	1581.1	0.042118	42.095	564200.0	81.3	619.42	43.025	-4.5176	1.1385
-2871.2	-751.0	0.021348	-45.497	-415110.0	-40.732	-944.48	31.025	3.847	0.070733
4298.9	503.38	-0.053942	82.915	569630.0	69.028	591.63	109.02	-5.5275	-0.89905
2979.5	1439.9	0.044438	59.98	500890.0	123.43	734.15	17.025	-8.7525	-0.44521
-5026.7	-2061.4	-0.10509	-59.205	-670370.0	-89.62	-1805.0	10.025	8.2967	-1.3494
-2352.9	-1045.9	-0.040182	-45.927	-307830.0	-62.629	-924.29	-34.975	3.2304	0.6294
-2999.5	-587.87	0.051138	-65.726	-415590.0	-42.85	-1017.0	-47.975	5.2144	0.84012
-2706.2	-650.93	0.027858	-39.283	-417040.0	-34.76	-216.82	0.024929	2.724	0.32616
-1397.9	-906.84	-0.053332	-51.015	-184100.0	-44.468	-472.88	-23.975	4.9544	0.69552
-982.97	-575.84	-0.027712	-6.5751	-161630.0	-20.363	359.59	37.025	-1.4376	-0.21559
-3176.4	-1297.2	-0.045472	-48.408	-489080.0	-66.964	-885.86	-12.975	5.0299	-0.036769
1455.1	166.97	-0.021262	-13.341	169360.0	-4.3151	105.7	101.02	-1.4426	1.0181
3570.0	1680.4	0.047098	102.74	454740.0	108.02	534.71	-17.975	-5.3771	-0.70793
-1700.2	-155.41	0.047848	-35.393	-221530.0	-29.85	-390.33	13.025	4.0326	0.7152
-3847.0	-1719.2	-0.086922	-32.524	-528110.0	-69.151	-1219.9	8.0249	5.1116	0.34215
-1721.3	490.09	0.12795	-18.447	-237580.0	-17.189	-460.03	-11.975	2.0236	0.8704
2748.8	213.3	-0.046412	35.593	418360.0	41.19	742.28	-10.975	-4.3956	-1.1531
-1304.9	-1188.7	-0.088932	-33.24	-132930.0	-32.532	67.324	31.025	0.35964	-1.1807
9505.5	3360.8	0.026758	148.35	1305200.0	172.43	1486.6	9.0249	-11.179	-0.30482
-3682.0	-1769.1	-0.10073	-45.8	-514500.0	-68.694	-1510.3	-56.975	6.7422	0.88102
-981.06	-100.89	0.025648	-15.257	-112470.0	-19.277	4.634	-23.975	1.139	0.75831
5209.2	1833.3	0.019248	58.919	727870.0	88.335	1335.6	136.02	-7.8788	-0.98011
-481.85	-860.96	-0.072742	10.548	-62230.0	-17.178	231.38	-18.975	-0.38126	-0.54338
-62.847	371.68	0.043118	-3.2914	-5537.9	5.1189	883.21	-32.975	-2.4483	-0.95275
-4889.5	-1705.3	-0.039032	-60.309	-691640.0	-74.412	-1310.4	-56.975	8.9343	0.40628
1632.4	-280.67	-0.064502	29.781	233230.0	30.022	696.51	95.025	-5.753	-1.2111
856.3	-466.97	-0.064662	34.411	126130.0	17.461	725.84	104.02	-6.0092	-1.3784
3606.2	181.83	-0.065032	42.828	489750.0	64.62	1028.4	-15.975	-3.7144	-0.78461
8020.3	2368.4	-0.0013819	39.02	1104200.0	99.38	1593.1	117.02	-11.04	-0.30666
-2199.1	-406.35	0.037908	-21.711	-272050.0	-22.88	-524.82	-26.975	0.51314	-0.16717
1673.8	124.17	-0.030292	42.636	232530.0	38.664	353.02	-50.975	-3.5427	-0.69757
-1464.6	-38.367	0.051948	-36.223	-180170.0	-23.765	123.0	-32.975	4.9018	0.95923
-4824.4	-1645.0	-0.030492	-64.512	-675770.0	-91.399	-2060.8	-24.975	9.1192	0.22843
-1067.7	-171.14	0.020898	-33.246	-174020.0	-8.7581	-12.926	26.025	-1.8048	-0.79558
-4045.9	-1205.6	0.0086081	-33.386	-565110.0	-61.854	-1045.4	-31.975	5.6396	-0.44145
-2211.1	-1370.9	-0.087472	-31.768	-271820.0	-68.655	-1110.2	-43.975	2.4041	-0.0063964
-1017.5	-759.84	-0.047422	-7.3446	-137270.0	-11.331	43.004	97.025	-1.0775	-0.83514
26.593	158.03	0.018408	-2.3924	16954.0	3.9139	29.304	-52.975	-0.35296	-0.018773
-5879.4	-1824.4	-0.0035719	-69.54	-821540.0	-94.788	-2592.3	-52.975	9.8152	-0.99837
-3122.5	-216.66	0.11258	-20.281	-452510.0	-41.158	-425.51	6.0249	2.8367	0.51015
3470.1	1150.9	0.010028	3.6696	487850.0	35.368	208.48	22.025	-1.5921	1.0758
5879.6	1811.9	0.0041981	1.9466	892830.0	44.413	1865.7	23.025	-8.3239	1.1397
4268.0	1690.4	0.030548	56.44	602440.0	60.836	1038.3	3.0249	-7.2166	-0.013865
1046.9	1034.9	0.068738	-24.712	131140.0	1.4119	-81.446	24.025	2.2055	1.0245
-773.73	-354.89	-0.0097519	-14.409	-92073.0	-19.985	199.54	-21.975	0.18134	-0.74379
2865.8	392.87	-0.034662	71.474	392520.0	39.51	1104.2	-6.9751	-5.8242	-0.76043
-1837.6	-189.81	0.049548	-21.051	-270170.0	-39.604	-516.3	-32.975	1.704	0.94525
106.5	-81.997	-0.0082119	11.248	35725.0	13.629	239.8	-24.975	-1.0787	-0.61555
3171.6	670.59	-0.019652	26.913	465160.0	29.308	607.47	-2.9751	-4.1901	-0.31862
-1522.6	-613.1	-0.014422	-8.8756	-188010.0	-32.491	-402.74	18.025	2.3269	-0.72057
-3217.4	-1406.9	-0.060382	-44.587	-443650.0	-60.125	-1216.4	-44.975	6.3338	-0.81516
3771.2	443.18	-0.048742	60.518	559120.0	55.703	1076.6	139.02	-6.9251	-0.83792
-2860.2	-1057.8	-0.022912	-45.622	-405820.0	-54.869	-1399.8	-44.975	7.2106	-0.53794
-3390.6	-998.1	0.0091681	-39.662	-473660.0	-70.733	-772.4	-29.975	4.0659	-0.20313
2779.3	1029.6	0.017498	49.9	421710.0	11.32	1137.3	-37.975	-7.091	-0.24349
-2509.0	778.54	0.21317	-14.695	-464480.0	6.6199	-1815.1	37.025	6.4219	-0.0068521
-2544.0	-375.05	0.058198	-42.919	-459370.0	-18.586	-981.21	-11.975	4.9533	0.78227
975.3	525.97	0.024268	-30.569	154520.0	4.3199	-76.056	-37.975	2.3742	0.86171
-2341.1	-1014.9	-0.036482	-36.454	-368930.0	-54.273	-6.636	-56.975	0.36844	0.62247
-2570.2	-810.88	-0.00019188	-29.086	-377700.0	-27.77	-907.11	5.0249	4.1626	-1.3174
-2579.4	-34.367	0.10667	-42.384	-409680.0	-22.549	-614.11	-64.975	4.2221	0.99339
-1220.0	-12.917	0.044878	-39.39	-236160.0	-15.75	-241.26	7.0249	3.376	0.99779
-2620.8	-641.32	0.025298	-32.785	-380860.0	-37.556	-118.84	27.025	0.64564	0.81966
