-1.6196	-0.067821	-0.030976	-0.83881	-0.010467	2.1251	-12.468	-0.0019467	0.078887	-0.058149	0.36398	0.17702
-0.61964	0.032179	-0.070976	-0.53881	-0.012467	-6.8749	-7.4678	0.0019533	0.16889	-0.038149	-0.63602	-1.123
0.38036	0.012179	-0.010976	-0.038806	0.0095335	-8.8749	-15.468	0.00085332	-0.041113	-0.058149	0.36398	-1.123
-1.2196	0.062179	-0.27098	-0.33881	-0.0094665	10.125	-2.4678	-0.0015267	0.10889	0.021851	0.36398	0.37702
-1.1196	0.10218	-0.24098	-0.33881	-0.0074665	1.1251	41.532	0.00070332	0.21889	-0.078149	0.36398	-0.62298
0.18036	-0.24782	0.079024	-0.83881	-0.026467	-9.8749	-31.468	-0.0015067	-0.011113	0.081851	1.364	1.377
2.9804	-0.16782	0.38902	-0.13881	0.035533	-12.875	-38.468	-0.00032668	-0.11111	-0.12815	0.36398	1.477
3.0804	0.072179	0.21902	0.16119	-0.0024665	-5.8749	-5.4678	0.0026533	-0.16111	-0.028149	0.36398	0.077017
-0.41964	0.012179	0.069024	-0.038806	-0.011467	-7.8749	-29.468	-0.0043967	-0.11111	0.061851	2.364	2.677
-1.2196	0.062179	-0.27098	-0.43881	0.0035335	-6.8749	-32.468	-0.0018667	0.10889	-0.10815	1.364	1.077
-0.81964	0.022179	-0.030976	-0.53881	-0.0094665	-5.8749	-18.468	0.0015533	0.13889	0.12185	0.36398	-0.92298
-2.0196	-0.13782	-0.19098	-0.83881	-0.021467	-12.875	-26.468	-0.0013467	0.028887	-0.078149	-0.63602	-1.023
-0.61964	0.18718	-0.26098	-0.43881	-0.023467	15.125	-3.4678	-0.0030367	0.098887	-0.088149	0.36398	1.377
-0.71964	-0.017821	-0.12098	0.26119	0.022533	17.125	26.532	-0.0012467	-0.14111	-0.028149	0.36398	-0.22298
2.0804	-0.0078205	0.17902	-0.53881	-0.0074665	-9.8749	-33.468	0.00099332	-0.091113	0.10185	0.36398	0.97702
-0.41964	-0.22782	0.40902	5.7612	-0.037467	21.625	242.53	-0.0035867	-0.30111	-0.14815	1.364	1.877
-0.51964	-0.027821	-0.10098	-0.93881	-0.0054665	5.1251	55.532	-0.00074668	0.078887	-0.17815	-0.63602	-0.92298
-0.61964	-0.34782	0.069024	0.16119	-0.021467	-0.87492	11.532	-0.0020467	0.058887	0.12185	0.36398	1.377
-1.4196	0.15718	-0.27098	-0.038806	0.017533	6.1251	-9.4678	-0.00014668	0.14889	-0.088149	0.36398	0.17702
-1.2196	0.16218	-0.23098	-0.43881	-0.019467	3.1251	-19.468	0.00037332	0.12889	0.011851	-0.63602	-0.62298
-0.019637	-0.24782	0.20902	-0.43881	0.0055335	-9.8749	-34.468	-0.0026667	-0.051113	-0.038149	1.364	1.977
0.080363	0.032179	-0.23098	-0.53881	-0.0054665	-5.8749	-24.468	0.00085332	-0.091113	-0.21815	-0.63602	-0.82298
0.48036	0.11218	-0.10098	0.36119	-0.0034665	9.1251	83.532	0.0014333	-0.081113	-0.11815	-0.63602	-0.82298
-0.81964	0.072179	0.049024	0.16119	0.015533	-2.8749	51.532	0.0026333	0.13889	-0.038149	-0.63602	-0.92298
1.6804	-0.097821	0.059024	0.16119	0.0075335	12.125	42.532	0.0016533	-0.091113	0.021851	-0.63602	-0.42298
-1.6196	-0.24782	0.0090244	-0.13881	-0.075467	20.125	53.532	-0.0061067	-0.051113	-0.26815	1.364	1.277
-1.2196	-0.097821	0.14902	2.9612	-0.017467	13.125	82.532	0.00055332	0.10889	0.061851	-0.63602	0.077017
-0.31964	0.18718	-0.050976	-0.23881	-0.012467	-2.8749	34.532	0.00013332	-0.071113	-0.11815	0.36398	-0.92298
2.1804	-0.017821	0.36902	-0.13881	0.019533	-9.8749	-31.468	0.00055332	-0.22111	0.0018512	1.364	1.377
1.6804	-0.087821	0.21902	0.16119	-0.010467	-4.8749	-27.468	-0.00044668	-0.081113	-0.028149	1.364	1.177
3.5804	-0.13782	0.41902	0.26119	0.0075335	1.1251	-11.468	0.0026533	-0.21111	-0.048149	0.36398	0.37702
-1.7196	-0.087821	-0.18098	-0.33881	-0.024467	-6.8749	-28.468	-0.0023067	0.10889	0.031851	0.36398	0.87702
-1.9196	0.11218	-0.060976	-0.73881	-0.0064665	-1.8749	-15.468	0.00014332	0.27889	0.0018512	-0.63602	-0.62298
-0.51964	0.0021795	-0.26098	-0.93881	-0.010467	-12.875	-27.468	-0.0017467	-0.15111	-0.19815	-0.63602	-0.62298
-1.2196	-0.30782	0.21902	-0.73881	-0.048467	-7.8749	-28.468	-0.0033067	0.078887	-0.098149	0.36398	1.977
0.68036	0.052179	-0.020976	-0.53881	0.016533	-7.8749	-25.468	0.00094332	-0.041113	0.061851	-0.63602	-0.82298
-1.6196	0.17218	-0.19098	1.2112	-0.020467	-7.8749	-30.468	-0.0034067	0.11889	-0.13815	-0.63602	2.177
-0.11964	-0.18782	0.099024	-0.63881	-0.030467	27.125	27.532	-0.0026667	-0.081113	0.15185	0.36398	1.577
-1.3196	0.12718	-0.11098	-0.43881	-0.013467	-7.8749	-21.468	-0.00068668	0.058887	-0.10815	-0.63602	-0.72298
-1.1196	0.0021795	-0.14098	-0.53881	-0.029467	2.1251	-24.468	-0.0010167	-0.10111	0.021851	0.36398	-0.52298
0.58036	-0.40782	0.17902	-0.73881	-0.012467	-5.8749	-25.468	-0.0012267	0.098887	0.10185	1.364	1.477
-0.61964	0.14218	-0.040976	-0.43881	0.00053346	1.1251	49.532	-0.00054668	0.0088868	-0.17815	-0.63602	-0.92298
-0.81964	0.58718	-0.17098	0.56119	-0.0014665	-10.875	-34.468	-0.00094668	0.22889	-0.058149	-1.636	0.77702
-0.41964	0.0021795	-0.030976	-0.53881	-0.015467	-0.87492	58.532	-0.00074668	-0.041113	-0.11815	0.36398	-1.023
3.6804	-0.027821	0.31902	-1.1388	-0.014467	7.1251	-4.4678	0.0012533	-0.39111	0.021851	1.364	0.077017
0.18036	-0.087821	0.22902	-0.63881	0.28153	-0.87492	-8.4678	-0.00040668	-0.30111	0.44185	-0.63602	-1.023
-2.7196	0.13218	-0.27098	-0.038806	-0.021467	-8.8749	-31.468	-0.0041867	0.20889	-0.078149	-0.63602	2.477
-0.71964	-0.10782	-0.020976	1.3612	0.016533	12.125	43.532	0.0010933	-0.16111	-0.088149	-0.63602	-1.323
0.28036	0.0021795	-0.050976	-0.53881	0.012533	-8.8749	-19.468	-4.6679e-05	-0.11111	-0.098149	0.36398	-0.22298
-1.1196	0.072179	-0.23098	-0.038806	-0.011467	2.1251	41.532	0.00070332	0.21889	-0.10815	-0.63602	-0.92298
1.2804	0.032179	-0.040976	0.86119	0.014533	21.125	45.532	0.0028533	-0.011113	-0.0081488	-0.63602	-0.32298
-0.31964	-0.14782	-0.21098	-0.73881	-0.0094665	-3.8749	2.5322	-0.00049668	0.058887	-0.13815	0.36398	-0.52298
1.5804	0.062179	-0.20098	0.86119	0.014533	16.125	24.532	0.0034033	-0.0011132	0.051851	-0.63602	-0.62298
-0.31964	0.042179	-0.040976	0.66119	-0.014467	1.1251	72.532	3.3208e-06	-0.051113	-0.088149	-0.63602	-1.123
-1.6196	0.22218	-0.26098	-0.13881	-0.0094665	1.1251	-14.468	-0.0012467	0.23889	-0.048149	0.36398	2.377
0.48036	-0.10782	-0.060976	-0.038806	0.0045335	17.125	41.532	0.0014833	-0.12111	-0.13815	-0.63602	-1.223
-0.019637	0.13218	-0.12098	-0.63881	-0.0084665	1.1251	-4.4678	0.00045332	-0.0011132	-0.11815	0.36398	-0.82298
-0.91964	0.022179	-0.050976	-0.33881	0.018533	-3.8749	25.532	-0.00084668	-0.26111	-0.028149	-0.63602	-1.223
2.4804	-0.057821	0.15902	-0.43881	0.083533	11.125	19.532	0.0014533	-0.14111	0.10185	0.36398	0.37702
-0.41964	0.19218	-0.10098	0.061194	0.0085335	4.1251	-8.4678	0.0010533	0.088887	-0.12815	-0.63602	-0.92298
-0.51964	0.022179	-0.27098	-0.83881	-0.017467	-8.8749	-29.468	-0.00015668	-0.051113	-0.018149	0.36398	-1.023
-1.6196	0.33218	-0.20098	-0.53881	0.012533	4.1251	10.532	-0.00076668	0.28889	0.081851	0.36398	1.277
0.68036	0.072179	0.019024	-0.53881	-0.018467	16.125	26.532	-0.00020668	0.028887	-0.088149	-0.63602	-0.42298
-1.5196	0.062179	-0.17098	-0.83881	-0.024467	18.125	6.5322	-0.00094668	0.098887	0.011851	-0.63602	-0.72298
0.78036	0.26718	-0.27098	0.061194	0.0085335	-4.8749	-20.468	0.0026533	0.038887	0.17185	0.36398	-1.023
-1.1196	0.47218	-0.27098	0.46119	0.014533	-8.8749	-30.468	-0.00088668	0.11889	-0.19815	-0.63602	-0.42298
1.2804	0.15218	-0.030976	-0.33881	-0.00046654	-10.875	-18.468	0.0020533	-0.17111	-0.058149	-0.63602	-0.22298
-1.1196	0.012179	-0.00097561	0.061194	-0.0034665	-3.8749	31.532	-0.00034668	0.078887	0.051851	-0.63602	0.57702
1.1804	0.33218	-0.010976	-0.63881	-0.0084665	-2.8749	-18.468	0.00037332	-0.061113	-0.038149	-0.63602	-0.42298
-0.31964	0.18218	-0.27098	0.061194	-0.0074665	-4.8749	-12.468	0.00085332	0.12889	-0.12815	-0.63602	-0.92298
3.1804	-0.11782	0.24902	0.46119	-0.0074665	13.125	8.5322	0.0033533	-0.051113	0.22185	-0.63602	0.57702
-1.1196	0.072179	-0.23098	-0.038806	-0.011467	2.1251	41.532	0.00070332	0.21889	-0.10815	-0.63602	-0.92298
-0.11964	-0.18782	0.10902	-0.038806	-0.0074665	-3.8749	10.532	0.0010533	-0.011113	-0.18815	0.36398	-1.423
0.58036	-0.24782	0.17902	-0.83881	-0.020467	-8.8749	-34.468	-0.0032067	-0.061113	-0.10815	1.364	1.877
-2.3196	-0.027821	-0.27098	-1.1388	-0.030467	-0.87492	-20.468	-0.0022667	0.048887	-0.20815	-0.63602	-0.92298
3.4804	-0.19782	0.21902	0.86119	0.0055335	38.125	33.532	0.0034533	-0.011113	0.10185	1.364	0.27702
-1.3196	-0.14782	0.21902	-0.038806	0.0095335	17.125	38.532	-0.00054668	0.078887	0.11185	0.36398	0.97702
-0.41964	0.19218	-0.26098	-0.63881	-0.011467	-8.8749	-14.468	-6.6679e-05	0.078887	-0.11815	-0.63602	-0.82298
0.38036	0.16218	0.039024	0.46119	-0.0014665	7.1251	34.532	0.0034533	0.16889	0.081851	0.36398	1.177
-2.0196	0.022179	-0.12098	-0.73881	-0.010467	10.125	-11.468	-0.0036067	0.0088868	0.16185	0.36398	1.177
-1.0196	0.16718	-0.27098	-0.038806	-0.012467	-12.875	-33.468	0.0012533	0.17889	-0.13815	-0.63602	-1.223
-2.0196	-0.017821	-0.14098	-0.23881	-0.011467	13.125	-6.4678	-0.0010067	0.10889	0.091851	0.36398	0.57702
-0.31964	-0.24782	0.16902	-0.73881	-0.0064665	12.125	21.532	-0.0017367	0.048887	0.0018512	-0.63602	0.77702
0.28036	-0.037821	0.0090244	-0.63881	0.022533	4.1251	89.532	0.00045332	-0.38111	1.2919	0.36398	-0.52298
-0.41964	-0.19782	0.13902	-1.0388	-0.031467	-9.8749	-11.468	-0.0027867	-0.021113	0.051851	0.36398	0.57702
-1.7196	-0.027821	-0.27098	-0.73881	-0.025467	5.1251	-18.468	-0.0032267	0.12889	-0.10815	0.36398	1.877
-3.3196	0.51218	-0.030976	-0.93881	-0.037467	16.125	49.532	-0.0033467	0.42889	-0.038149	-0.63602	1.077
0.98036	-0.12782	0.21902	-0.038806	-0.0024665	22.125	95.532	0.0010533	-0.091113	-0.10815	-0.63602	-1.023
1.2804	-0.14782	0.039024	-0.038806	0.0085335	0.12508	2.5322	0.0014533	-0.12111	0.041851	1.364	-0.42298
-0.21964	0.80218	-0.27098	-0.73881	-0.0054665	-12.875	-34.468	-0.00034668	0.22889	-0.17815	-0.63602	0.47702
1.2804	0.072179	0.22902	-0.23881	-0.0084665	12.125	24.532	0.0029533	0.18889	-0.088149	-0.63602	-0.72298
-0.11964	0.35718	-0.070976	-1.1388	-0.0014665	-8.8749	-15.468	-0.0021467	-0.20111	-0.19815	-0.63602	-0.42298
-0.019637	-0.26782	0.14902	-0.53881	-0.0074665	-4.8749	-19.468	0.00065332	-0.10111	0.14185	0.36398	-1.023
-0.81964	0.17718	-0.030976	-0.73881	0.27253	-0.87492	16.532	-0.00034668	-0.31111	0.93185	-0.63602	-0.92298
-1.9196	0.35718	-0.27098	-0.23881	0.078533	-9.8749	-34.468	-0.0012367	0.24889	-0.14815	-0.63602	0.37702
1.1804	-0.067821	-0.030976	0.16119	0.0045335	-1.8749	-2.4678	0.0012533	-0.19111	0.081851	0.36398	-0.42298
0.38036	0.17218	-0.030976	-0.038806	0.13853	-10.875	-31.468	0.0023533	0.0088868	-0.058149	0.36398	-1.423
-0.51964	0.052179	-0.25098	-0.53881	-0.014467	-6.8749	-28.468	5.3321e-05	0.048887	-0.088149	1.364	-0.92298
1.2804	-0.14782	0.14902	-0.63881	-0.016467	-10.875	-33.468	-0.00015668	-0.16111	0.091851	0.36398	0.077017
-1.1196	-0.13782	0.16902	0.061194	-0.021467	6.1251	1.5322	-0.0018067	-0.011113	0.18185	0.36398	1.077
-1.5196	0.24718	-0.27098	0.46119	0.014533	-7.8749	-23.468	-0.00024668	0.13889	-0.098149	-0.63602	0.27702
-1.1196	0.10218	-0.27098	-0.63881	0.0095335	-1.8749	-8.4678	3.3208e-06	0.058887	-0.078149	0.36398	-1.423
-3.7196	-0.0078205	-0.12098	-0.43881	-0.033467	-7.8749	18.532	-0.0033467	0.58889	-0.098149	-1.636	2.677
-1.4196	0.022179	-0.12098	-0.33881	-0.011467	3.1251	-6.4678	-0.00064668	0.098887	-0.068149	-0.63602	-0.32298
-0.51964	-0.11782	0.40902	-0.83881	0.37953	2.1251	22.532	0.00055332	-0.23111	0.65185	-0.63602	-1.123
-0.91964	0.11218	-0.10098	2.8612	0.080533	36.125	51.532	0.00061332	-0.031113	-0.15815	-0.63602	-0.92298
0.68036	0.0021795	0.21902	-0.63881	0.083533	-9.8749	-21.468	0.00075332	-0.041113	-0.048149	0.36398	-1.023
2.0804	-0.24782	0.26902	0.16119	0.017533	-10.875	-27.468	0.0020533	-0.061113	-0.028149	-0.63602	-0.92298
-1.4196	-0.047821	-0.070976	-0.63881	-0.0054665	-6.8749	-23.468	-0.00089668	0.078887	-0.22815	-1.636	-1.373
1.8804	-0.087821	0.14902	-0.53881	-0.016467	-8.8749	-26.468	-0.0010867	-0.17111	0.13185	1.364	0.67702
2.8804	-0.027821	0.46902	2.6112	0.012533	-10.875	-29.468	0.0028533	-0.091113	-0.038149	-0.63602	0.77702
-0.11964	-0.24782	0.12902	-0.13881	-0.035467	-11.875	-36.468	-0.0031867	0.018887	0.041851	1.364	2.377
-2.2196	0.072179	-0.19098	-0.73881	-0.016467	-1.8749	-1.4678	-0.0033867	0.068887	-0.11815	-0.63602	0.57702
-1.8196	0.052179	-0.27098	-0.33881	0.0085335	-12.875	-33.468	-0.0011767	0.30889	-0.038149	-1.636	1.077
0.88036	0.062179	-0.030976	0.76119	0.013533	4.1251	0.53221	0.0020533	-0.051113	0.011851	-0.63602	-0.82298
-0.61964	0.18718	-0.26098	-0.43881	-0.023467	15.125	-3.4678	-0.0030367	0.098887	-0.088149	0.36398	1.377
0.18036	0.13218	-0.070976	-0.43881	0.0095335	7.1251	66.532	0.00058332	-0.18111	-0.17815	-0.63602	-1.223
-0.31964	0.072179	-0.050976	-0.43881	-0.0074665	9.1251	58.532	-0.00061668	-0.011113	-0.16815	-0.63602	-0.52298
-1.2196	0.19218	-0.27098	-0.73881	0.035533	-9.8749	-32.468	-0.00047668	0.13889	-0.078149	-0.63602	-0.62298
-0.019637	0.097179	-0.070976	-1.0388	-0.0074665	11.125	72.532	0.00045332	-0.15111	0.46185	-1.636	-1.323
-1.2196	0.032179	-0.13098	-0.93881	-0.0094665	-8.8749	-28.468	-0.00082668	-0.041113	-0.038149	-0.63602	-1.123
-1.5196	0.082179	-0.070976	-0.73881	-0.010467	-4.8749	18.532	0.00035332	0.22889	-0.078149	-0.63602	-1.123
2.5804	-0.20782	0.24902	-0.73881	0.044533	1.1251	-2.4678	0.00059332	-0.031113	0.11185	0.36398	1.077
-0.11964	-0.12782	0.16902	0.26119	0.0015335	-4.8749	-3.4678	0.00075332	0.21889	-0.048149	0.36398	0.077017
-1.4196	-0.11782	0.059024	-0.33881	-0.0064665	6.1251	-10.468	-0.0018467	0.098887	0.091851	0.36398	0.67702
-0.81964	-0.037821	-0.080976	-0.63881	-0.011467	-5.8749	-2.4678	-0.0010467	0.078887	-0.11815	-0.63602	-0.72298
2.7804	-0.087821	0.14902	-0.33881	-0.023467	-1.8749	-27.468	0.00083332	-0.061113	-0.088149	0.36398	-0.022983
-0.71964	0.21218	-0.27098	-0.63881	0.012533	-9.8749	-34.468	-0.0015367	0.048887	-0.068149	-0.63602	0.57702
-2.0196	-0.13782	-0.11098	-1.1388	-0.0074665	-4.8749	-23.468	-0.0012467	0.028887	-0.098149	-0.63602	-1.123
0.78036	-0.12782	0.22902	-0.73881	-0.016467	-8.8749	-30.468	-0.0021267	-0.10111	0.031851	2.364	2.077
3.2804	-0.052821	0.12902	-1.1388	0.0035335	-9.8749	-18.468	0.00029332	-0.24111	-0.0081488	0.36398	-0.38965
-0.21964	0.047179	-0.050976	-0.43881	-0.010467	-3.8749	18.532	-4.6679e-05	-0.021113	-0.14815	-0.63602	-1.223
-2.2196	-0.20782	-0.020976	-0.23881	-0.016467	7.1251	11.532	-0.00041668	0.10889	0.31185	-0.63602	0.17702
-2.4196	0.11718	-0.15098	-0.53881	-0.012467	16.125	-2.4678	-0.0012767	0.25889	0.051851	-0.63602	-0.22298
2.5804	-0.15782	0.30902	1.4612	-0.016467	1.1251	18.532	0.0026033	-0.091113	0.12185	-0.63602	-0.32298
2.2804	0.49718	0.15902	0.26119	-0.0074665	5.1251	37.532	0.0017533	-0.25111	-0.088149	-0.63602	-0.32298
0.68036	0.052179	-0.020976	0.26119	-0.012467	-6.8749	57.532	0.0010433	-0.081113	-0.088149	-0.63602	-0.72298
-1.4196	-0.12782	-0.13098	-0.13881	-0.0024665	5.1251	-6.4678	5.3321e-05	0.11889	-0.028149	0.36398	-0.72298
1.6804	0.20218	0.15902	-0.23881	-0.028467	-0.87492	-15.468	-0.00014668	-0.16111	-0.088149	-0.63602	0.57702
0.98036	0.24718	-0.00097561	0.26119	-0.0094665	8.1251	9.5322	0.0016533	-0.0011132	0.011851	0.36398	0.17702
-0.91964	0.072179	-0.010976	4.7612	-0.017467	20.125	74.532	0.0014533	0.058887	-0.16815	-0.63602	-1.023
-0.11964	-0.29782	0.14902	-0.63881	-0.018467	-6.8749	-29.468	-0.0029867	-0.10111	-0.11815	0.36398	1.877
-2.1196	-0.13782	0.15902	-0.53881	-0.016467	-1.8749	-22.468	-0.0024667	0.13889	0.21185	1.364	0.77702
-0.81964	-0.0078205	0.14902	-0.23881	-0.00046654	-7.8749	-8.4678	0.00045332	0.26889	-0.048149	0.36398	0.077017
