-0.0041667	-10.208	98.0	-54.104	1.75	1.5	-0.13438	-1.8125	9.9028
0.13583	-108.21	0.0	-54.104	1.75	-1.5	0.16562	2.1875	13.363
-0.0041667	-10.208	98.0	-54.104	1.75	1.5	0.015625	-1.8125	14.123
-0.074167	63.292	-24.5	43.896	-1.75	-0.5	0.16562	0.1875	-7.7472
0.025833	-34.708	24.5	-29.604	1.75	-1.5	0.015625	1.1875	17.693
-0.054167	38.792	-49.0	43.896	-1.75	-1.5	0.015625	-1.8125	-9.7372
-0.10417	87.792	0.0	43.896	-1.75	1.5	-0.13438	1.1875	-10.877
-0.14417	136.79	49.0	43.896	-1.75	-0.5	-0.13438	2.1875	-9.5672
0.055833	-59.208	0.0	-29.604	1.75	1.5	-0.13438	2.1875	1.5528
0.025833	-34.708	24.5	-29.604	1.75	1.5	0.015625	-0.8125	16.673
-0.10417	87.792	0.0	43.896	-1.75	1.5	0.16562	2.1875	-7.1472
0.21583	-157.21	-24.5	-66.354	1.75	1.5	0.015625	0.1875	6.3228
-0.10417	87.792	0.0	43.896	-1.75	-0.5	0.015625	-0.8125	-9.3772
0.025833	-34.708	24.5	-29.604	1.75	0.5	0.16562	-0.8125	20.433
0.055833	-59.208	0.0	-29.604	1.75	1.5	0.015625	-0.8125	2.6328
-0.12417	112.29	24.5	43.896	-1.75	1.5	0.015625	1.1875	-5.6872
-0.024167	14.292	-73.5	43.896	-1.75	1.5	-0.13438	-0.8125	-11.857
-0.0041667	-10.208	98.0	-54.104	1.75	-1.5	0.015625	-0.8125	14.643
-0.024167	14.292	-73.5	43.896	-1.75	0.5	0.16562	2.1875	-8.1372
0.095833	-83.708	-24.5	-29.604	1.75	-1.5	0.16562	-0.8125	10.173
-0.14417	136.79	49.0	43.896	-1.75	1.5	0.015625	2.1875	-8.4472
0.025833	-34.708	24.5	-29.604	1.75	1.5	0.015625	2.1875	16.343
-0.024167	14.292	-73.5	43.896	-1.75	0.5	-0.13438	-0.8125	-11.987
-0.10417	87.792	0.0	43.896	-1.75	0.5	-0.13438	-1.8125	-10.607
-0.024167	14.292	-73.5	43.896	-1.75	-0.5	0.16562	-1.8125	-7.6972
-0.12417	112.29	24.5	43.896	-1.75	1.5	0.015625	2.1875	-5.3872
0.13583	-108.21	0.0	-54.104	1.75	-0.5	0.015625	0.1875	10.093
-0.054167	38.792	-49.0	43.896	-1.75	1.5	-0.13438	-0.8125	-11.627
-0.10417	87.792	0.0	43.896	-1.75	1.5	0.16562	-0.8125	-7.0072
-0.14417	136.79	49.0	43.896	-1.75	-1.5	0.015625	-0.8125	-7.9672
-0.024167	14.292	-73.5	43.896	-1.75	-0.5	-0.13438	0.1875	-11.967
-0.024167	14.292	-73.5	43.896	-1.75	-1.5	0.16562	-1.8125	-7.7872
-0.10417	87.792	0.0	43.896	-1.75	0.5	0.16562	-1.8125	-7.0772
0.095833	-83.708	-24.5	-29.604	1.75	-1.5	-0.23438	-2.8125	-2.8072
0.21583	-157.21	-24.5	-66.354	1.75	-1.5	-0.13438	-0.8125	1.9828
-0.14417	136.79	49.0	43.896	-1.75	-1.5	-0.13438	1.1875	-9.4572
-0.14417	136.79	49.0	43.896	-1.75	-0.5	-0.23438	-2.8125	-13.817
-0.10417	87.792	0.0	43.896	-1.75	-0.5	-0.13438	-1.8125	-10.617
0.095833	-83.708	-24.5	-29.604	1.75	0.5	-0.13438	-0.8125	4.0228
-0.0041667	-10.208	98.0	-54.104	1.75	-0.5	0.16562	-1.8125	17.663
0.13583	-108.21	0.0	-54.104	1.75	1.5	0.16562	0.1875	11.983
0.095833	-83.708	-24.5	-29.604	1.75	1.5	0.16562	-1.8125	8.9828
0.055833	-59.208	0.0	-29.604	1.75	-1.5	0.16562	-1.8125	6.9128
-0.054167	38.792	-49.0	43.896	-1.75	1.5	-0.13438	-1.8125	-11.557
-0.10417	87.792	0.0	43.896	-1.75	1.5	-0.13438	0.1875	-10.697
0.13583	-108.21	0.0	-54.104	1.75	-0.5	-0.13438	0.1875	6.7028
-0.024167	14.292	-73.5	43.896	-1.75	0.5	-0.13438	1.1875	-12.237
-0.024167	14.292	-73.5	43.896	-1.75	-0.5	-0.23438	-2.8125	-16.257
0.095833	-83.708	-24.5	-29.604	1.75	-0.5	-0.13438	-0.8125	4.7128
-0.074167	63.292	-24.5	43.896	-1.75	-1.5	-0.13438	2.1875	-11.097
-0.10417	87.792	0.0	43.896	-1.75	0.5	0.16562	1.1875	-7.2172
-0.12417	112.29	24.5	43.896	-1.75	-1.5	0.16562	2.1875	-4.6172
-0.024167	14.292	-73.5	43.896	-1.75	-1.5	-0.23438	-2.8125	-16.237
-0.14417	136.79	49.0	43.896	-1.75	-1.5	0.16562	0.1875	-5.8372
0.095833	-83.708	-24.5	-29.604	1.75	0.5	0.015625	2.1875	6.0028
0.025833	-34.708	24.5	-29.604	1.75	1.5	-0.13438	0.1875	14.393
-0.074167	63.292	-24.5	43.896	-1.75	-0.5	-0.13438	0.1875	-11.147
-0.14417	136.79	49.0	43.896	-1.75	1.5	-0.23438	-2.8125	-13.807
-0.12417	112.29	24.5	43.896	-1.75	-1.5	-0.23438	-2.8125	-11.457
-0.14417	136.79	49.0	43.896	-1.75	1.5	-0.13438	2.1875	-9.6872
0.13583	-108.21	0.0	-54.104	1.75	1.5	-0.23438	-2.8125	-2.6272
0.21583	-157.21	-24.5	-66.354	1.75	-1.5	-0.23438	-2.8125	-6.7572
0.055833	-59.208	0.0	-29.604	1.75	0.5	-0.23438	-2.8125	-5.3572
-0.054167	38.792	-49.0	43.896	-1.75	0.5	-0.13438	1.1875	-11.777
-0.074167	63.292	-24.5	43.896	-1.75	0.5	0.16562	-0.8125	-7.9772
-0.10417	87.792	0.0	43.896	-1.75	1.5	-0.23438	-2.8125	-15.207
-0.14417	136.79	49.0	43.896	-1.75	0.5	0.015625	2.1875	-8.1472
-0.10417	87.792	0.0	43.896	-1.75	0.5	0.015625	2.1875	-9.5272
-0.024167	14.292	-73.5	43.896	-1.75	0.5	0.16562	0.1875	-8.2072
0.095833	-83.708	-24.5	-29.604	1.75	1.5	0.16562	1.1875	10.443
-0.074167	63.292	-24.5	43.896	-1.75	0.5	0.16562	2.1875	-7.9372
0.095833	-83.708	-24.5	-29.604	1.75	-0.5	-0.13438	-1.8125	4.6028
-0.14417	136.79	49.0	43.896	-1.75	-1.5	-0.23438	-2.8125	-13.707
-0.074167	63.292	-24.5	43.896	-1.75	-1.5	0.015625	-1.8125	-9.5272
-0.12417	112.29	24.5	43.896	-1.75	0.5	-0.13438	-1.8125	-6.8872
0.13583	-108.21	0.0	-54.104	1.75	1.5	0.015625	-1.8125	9.6928
0.055833	-59.208	0.0	-29.604	1.75	-1.5	0.16562	-0.8125	6.6428
-0.10417	87.792	0.0	43.896	-1.75	0.5	-0.23438	-2.8125	-15.207
-0.054167	38.792	-49.0	43.896	-1.75	0.5	0.16562	2.1875	-9.5472
0.095833	-83.708	-24.5	-29.604	1.75	-1.5	0.015625	0.1875	6.0928
-0.0041667	-10.208	98.0	-54.104	1.75	0.5	0.015625	2.1875	13.753
-0.10417	87.792	0.0	43.896	-1.75	0.5	0.16562	0.1875	-7.5872
-0.074167	63.292	-24.5	43.896	-1.75	1.5	0.16562	2.1875	-8.0972
-0.0041667	-10.208	98.0	-54.104	1.75	-0.5	-0.13438	0.1875	10.973
-0.074167	63.292	-24.5	43.896	-1.75	-1.5	0.16562	1.1875	-7.7672
-0.12417	112.29	24.5	43.896	-1.75	0.5	0.015625	-1.8125	-4.7872
-0.12417	112.29	24.5	43.896	-1.75	-0.5	-0.13438	0.1875	-6.9472
0.21583	-157.21	-24.5	-66.354	1.75	0.5	0.16562	1.1875	9.9028
0.095833	-83.708	-24.5	-29.604	1.75	1.5	-0.23438	-2.8125	-3.9972
-0.074167	63.292	-24.5	43.896	-1.75	-0.5	-0.13438	-0.8125	-10.847
0.21583	-157.21	-24.5	-66.354	1.75	-0.5	0.015625	-1.8125	5.8428
0.055833	-59.208	0.0	-29.604	1.75	-0.5	0.16562	-0.8125	7.1828
0.095833	-83.708	-24.5	-29.604	1.75	0.5	0.015625	0.1875	7.1228
-0.054167	38.792	-49.0	43.896	-1.75	-0.5	0.16562	2.1875	-9.6772
0.21583	-157.21	-24.5	-66.354	1.75	0.5	0.015625	1.1875	5.8428
0.21583	-157.21	-24.5	-66.354	1.75	0.5	0.015625	-0.8125	5.8728
0.025833	-34.708	24.5	-29.604	1.75	-0.5	0.015625	0.1875	16.043
-0.12417	112.29	24.5	43.896	-1.75	-0.5	0.015625	1.1875	-5.6172
0.055833	-59.208	0.0	-29.604	1.75	-0.5	-0.13438	-1.8125	1.7228
-0.0041667	-10.208	98.0	-54.104	1.75	0.5	0.015625	-0.8125	14.553
-0.054167	38.792	-49.0	43.896	-1.75	-0.5	-0.13438	2.1875	-11.607
0.055833	-59.208	0.0	-29.604	1.75	1.5	-0.23438	-2.8125	-6.3272
-0.0041667	-10.208	98.0	-54.104	1.75	-1.5	0.015625	0.1875	13.683
0.21583	-157.21	-24.5	-66.354	1.75	0.5	0.015625	-1.8125	6.0628
0.025833	-34.708	24.5	-29.604	1.75	1.5	0.16562	1.1875	20.653
-0.12417	112.29	24.5	43.896	-1.75	1.5	0.015625	0.1875	-5.4472
-0.074167	63.292	-24.5	43.896	-1.75	-1.5	0.16562	-1.8125	-7.7972
0.095833	-83.708	-24.5	-29.604	1.75	0.5	-0.13438	1.1875	4.0228
-0.10417	87.792	0.0	43.896	-1.75	0.5	0.015625	-1.8125	-9.1372
-0.074167	63.292	-24.5	43.896	-1.75	-1.5	-0.13438	-1.8125	-11.197
0.13583	-108.21	0.0	-54.104	1.75	-0.5	-0.13438	-1.8125	7.5628
-0.024167	14.292	-73.5	43.896	-1.75	1.5	-0.13438	0.1875	-11.927
-0.024167	14.292	-73.5	43.896	-1.75	-1.5	0.015625	2.1875	-10.187
-0.14417	136.79	49.0	43.896	-1.75	-1.5	-0.13438	-0.8125	-9.4272
-0.12417	112.29	24.5	43.896	-1.75	0.5	-0.23438	-2.8125	-11.537
0.21583	-157.21	-24.5	-66.354	1.75	-0.5	0.015625	2.1875	6.2728
-0.0041667	-10.208	98.0	-54.104	1.75	-1.5	-0.13438	1.1875	10.773
0.055833	-59.208	0.0	-29.604	1.75	0.5	0.015625	-0.8125	3.0728
-0.12417	112.29	24.5	43.896	-1.75	1.5	-0.13438	-1.8125	-7.0972
0.21583	-157.21	-24.5	-66.354	1.75	-1.5	-0.13438	0.1875	1.9728
-0.14417	136.79	49.0	43.896	-1.75	0.5	0.16562	-0.8125	-5.0472
-0.12417	112.29	24.5	43.896	-1.75	-1.5	0.16562	0.1875	-3.8272
-0.054167	38.792	-49.0	43.896	-1.75	-1.5	0.015625	0.1875	-9.8972
0.095833	-83.708	-24.5	-29.604	1.75	1.5	-0.13438	0.1875	4.1528
0.055833	-59.208	0.0	-29.604	1.75	-0.5	0.015625	-1.8125	4.9628
-0.024167	14.292	-73.5	43.896	-1.75	-1.5	-0.13438	-1.8125	-11.947
-0.0041667	-10.208	98.0	-54.104	1.75	0.5	0.16562	1.1875	18.293
0.095833	-83.708	-24.5	-29.604	1.75	1.5	0.015625	-1.8125	6.3528
0.025833	-34.708	24.5	-29.604	1.75	0.5	0.16562	0.1875	20.183
-0.0041667	-10.208	98.0	-54.104	1.75	-0.5	0.015625	1.1875	14.143
-0.054167	38.792	-49.0	43.896	-1.75	1.5	-0.13438	2.1875	-8.6172
-0.12417	112.29	24.5	43.896	-1.75	-1.5	0.16562	-1.8125	-2.7872
0.055833	-59.208	0.0	-29.604	1.75	0.5	0.16562	-0.8125	6.3328
0.055833	-59.208	0.0	-29.604	1.75	1.5	0.015625	2.1875	3.1828
-0.074167	63.292	-24.5	43.896	-1.75	0.5	0.015625	1.1875	-9.6372
-0.074167	63.292	-24.5	43.896	-1.75	-0.5	-0.13438	-1.8125	-11.177
-0.074167	63.292	-24.5	43.896	-1.75	1.5	0.015625	0.1875	-10.187
0.095833	-83.708	-24.5	-29.604	1.75	1.5	0.015625	0.1875	6.7628
-0.074167	63.292	-24.5	43.896	-1.75	-0.5	-0.23438	-2.8125	-15.517
0.21583	-157.21	-24.5	-66.354	1.75	0.5	-0.13438	-1.8125	2.3228
0.21583	-157.21	-24.5	-66.354	1.75	1.5	-0.13438	0.1875	2.0428
-0.0041667	-10.208	98.0	-54.104	1.75	-1.5	0.015625	-1.8125	14.653
-0.0041667	-10.208	98.0	-54.104	1.75	0.5	0.015625	0.1875	13.333
-0.10417	87.792	0.0	43.896	-1.75	-0.5	-0.13438	0.1875	-10.707
-0.0041667	-10.208	98.0	-54.104	1.75	1.5	0.015625	2.1875	14.393
0.13583	-108.21	0.0	-54.104	1.75	1.5	0.015625	0.1875	9.9828
-0.024167	14.292	-73.5	43.896	-1.75	-1.5	-0.13438	1.1875	-12.227
0.095833	-83.708	-24.5	-29.604	1.75	1.5	0.16562	-0.8125	9.3328
-0.054167	38.792	-49.0	43.896	-1.75	0.5	-0.23438	-2.8125	-15.937
0.21583	-157.21	-24.5	-66.354	1.75	1.5	0.015625	2.1875	6.3028
-0.024167	14.292	-73.5	43.896	-1.75	-1.5	0.16562	0.1875	-8.3372
-0.054167	38.792	-49.0	43.896	-1.75	-0.5	0.16562	-0.8125	-7.6472
0.055833	-59.208	0.0	-29.604	1.75	-0.5	0.16562	-1.8125	7.6028
-0.10417	87.792	0.0	43.896	-1.75	-0.5	-0.23438	-2.8125	-15.207
-0.074167	63.292	-24.5	43.896	-1.75	-1.5	-0.13438	-0.8125	-10.857
-0.074167	63.292	-24.5	43.896	-1.75	0.5	-0.23438	-2.8125	-15.537
-0.10417	87.792	0.0	43.896	-1.75	-1.5	0.015625	-0.8125	-9.2572
-0.10417	87.792	0.0	43.896	-1.75	1.5	-0.13438	2.1875	-10.967
-0.10417	87.792	0.0	43.896	-1.75	-1.5	-0.13438	-0.8125	-10.857
-0.14417	136.79	49.0	43.896	-1.75	1.5	0.16562	-0.8125	-5.1572
0.13583	-108.21	0.0	-54.104	1.75	0.5	-0.23438	-2.8125	-1.5972
0.13583	-108.21	0.0	-54.104	1.75	-0.5	0.16562	2.1875	12.703
-0.0041667	-10.208	98.0	-54.104	1.75	-1.5	0.16562	-0.8125	18.473
-0.074167	63.292	-24.5	43.896	-1.75	1.5	-0.23438	-2.8125	-15.497
0.055833	-59.208	0.0	-29.604	1.75	1.5	-0.13438	0.1875	1.5628
-0.10417	87.792	0.0	43.896	-1.75	-1.5	-0.13438	0.1875	-10.717
-0.074167	63.292	-24.5	43.896	-1.75	-1.5	0.16562	0.1875	-7.9872
0.025833	-34.708	24.5	-29.604	1.75	1.5	0.16562	-0.8125	19.613
0.095833	-83.708	-24.5	-29.604	1.75	-0.5	0.015625	-1.8125	7.7428
0.055833	-59.208	0.0	-29.604	1.75	-1.5	-0.13438	1.1875	1.4928
0.025833	-34.708	24.5	-29.604	1.75	-1.5	-0.13438	2.1875	14.723
-0.054167	38.792	-49.0	43.896	-1.75	-0.5	0.16562	0.1875	-8.2772
-0.12417	112.29	24.5	43.896	-1.75	1.5	-0.13438	1.1875	-7.1472
-0.024167	14.292	-73.5	43.896	-1.75	1.5	-0.13438	1.1875	-12.167
-0.10417	87.792	0.0	43.896	-1.75	1.5	0.015625	-1.8125	-9.1272
-0.0041667	-10.208	98.0	-54.104	1.75	-1.5	-0.13438	2.1875	10.003
-0.0041667	-10.208	98.0	-54.104	1.75	-0.5	0.16562	1.1875	18.093
-0.14417	136.79	49.0	43.896	-1.75	1.5	0.015625	1.1875	-7.6572
0.095833	-83.708	-24.5	-29.604	1.75	-1.5	-0.13438	1.1875	4.1328
-0.10417	87.792	0.0	43.896	-1.75	0.5	0.015625	-0.8125	-9.5372
0.13583	-108.21	0.0	-54.104	1.75	-0.5	0.16562	0.1875	12.643
-0.024167	14.292	-73.5	43.896	-1.75	-0.5	0.015625	2.1875	-10.637
-0.024167	14.292	-73.5	43.896	-1.75	-1.5	0.015625	-1.8125	-9.8772
0.025833	-34.708	24.5	-29.604	1.75	-1.5	0.16562	1.1875	20.463
-0.0041667	-10.208	98.0	-54.104	1.75	0.5	0.16562	0.1875	16.583
-0.054167	38.792	-49.0	43.896	-1.75	0.5	0.16562	-0.8125	-7.9072
-0.10417	87.792	0.0	43.896	-1.75	-1.5	0.16562	2.1875	-7.3472
0.055833	-59.208	0.0	-29.604	1.75	-1.5	0.015625	2.1875	3.3928
0.21583	-157.21	-24.5	-66.354	1.75	0.5	-0.13438	1.1875	1.7328
-0.0041667	-10.208	98.0	-54.104	1.75	-1.5	0.16562	1.1875	18.373
0.13583	-108.21	0.0	-54.104	1.75	-0.5	0.16562	-1.8125	14.933
-0.12417	112.29	24.5	43.896	-1.75	0.5	0.015625	0.1875	-5.6472
-0.12417	112.29	24.5	43.896	-1.75	0.5	-0.13438	2.1875	-7.1872
-0.074167	63.292	-24.5	43.896	-1.75	0.5	-0.13438	2.1875	-11.197
-0.14417	136.79	49.0	43.896	-1.75	0.5	0.16562	2.1875	-5.8272
0.21583	-157.21	-24.5	-66.354	1.75	-0.5	0.015625	-0.8125	6.2628
0.095833	-83.708	-24.5	-29.604	1.75	-1.5	0.16562	1.1875	10.073
-0.074167	63.292	-24.5	43.896	-1.75	-0.5	-0.13438	2.1875	-11.167
0.095833	-83.708	-24.5	-29.604	1.75	-1.5	0.015625	1.1875	7.1628
0.21583	-157.21	-24.5	-66.354	1.75	-0.5	-0.23438	-2.8125	-6.7572
0.055833	-59.208	0.0	-29.604	1.75	-0.5	-0.23438	-2.8125	-4.8972
0.13583	-108.21	0.0	-54.104	1.75	-0.5	0.16562	-0.8125	14.263
0.025833	-34.708	24.5	-29.604	1.75	-0.5	-0.13438	-1.8125	14.813
0.025833	-34.708	24.5	-29.604	1.75	0.5	0.015625	-0.8125	17.663
-0.024167	14.292	-73.5	43.896	-1.75	0.5	-0.13438	0.1875	-11.957
0.095833	-83.708	-24.5	-29.604	1.75	0.5	0.015625	-1.8125	7.2928
-0.074167	63.292	-24.5	43.896	-1.75	1.5	0.16562	-1.8125	-7.8872
-0.0041667	-10.208	98.0	-54.104	1.75	-0.5	0.16562	2.1875	17.413
0.025833	-34.708	24.5	-29.604	1.75	-0.5	-0.13438	0.1875	13.173
-0.074167	63.292	-24.5	43.896	-1.75	-0.5	0.015625	2.1875	-10.187
-0.024167	14.292	-73.5	43.896	-1.75	1.5	0.16562	-1.8125	-7.7572
-0.12417	112.29	24.5	43.896	-1.75	-0.5	-0.13438	-1.8125	-7.1072
-0.024167	14.292	-73.5	43.896	-1.75	0.5	0.015625	1.1875	-10.127
-0.054167	38.792	-49.0	43.896	-1.75	-1.5	0.16562	-1.8125	-7.7972
0.025833	-34.708	24.5	-29.604	1.75	-0.5	-0.13438	1.1875	13.583
0.055833	-59.208	0.0	-29.604	1.75	-0.5	-0.13438	-0.8125	1.9228
0.025833	-34.708	24.5	-29.604	1.75	-1.5	-0.13438	-0.8125	13.343
-0.074167	63.292	-24.5	43.896	-1.75	-0.5	0.015625	1.1875	-9.3572
-0.10417	87.792	0.0	43.896	-1.75	-0.5	-0.13438	1.1875	-10.887
0.025833	-34.708	24.5	-29.604	1.75	1.5	-0.13438	1.1875	14.793
0.13583	-108.21	0.0	-54.104	1.75	1.5	-0.13438	2.1875	6.7128
0.025833	-34.708	24.5	-29.604	1.75	-1.5	-0.23438	-2.8125	6.2128
-0.074167	63.292	-24.5	43.896	-1.75	1.5	0.015625	-0.8125	-9.3572
-0.024167	14.292	-73.5	43.896	-1.75	0.5	-0.13438	2.1875	-11.967
-0.14417	136.79	49.0	43.896	-1.75	-0.5	0.16562	-0.8125	-5.0772
-0.024167	14.292	-73.5	43.896	-1.75	-1.5	-0.13438	0.1875	-11.917
0.055833	-59.208	0.0	-29.604	1.75	1.5	0.16562	-1.8125	6.3428
0.095833	-83.708	-24.5	-29.604	1.75	0.5	-0.13438	0.1875	4.5828
-0.14417	136.79	49.0	43.896	-1.75	-0.5	0.015625	1.1875	-7.6972
-0.10417	87.792	0.0	43.896	-1.75	0.5	0.015625	1.1875	-9.4472
0.025833	-34.708	24.5	-29.604	1.75	-0.5	0.015625	-1.8125	17.723
-0.12417	112.29	24.5	43.896	-1.75	0.5	-0.13438	-0.8125	-6.9672
0.13583	-108.21	0.0	-54.104	1.75	-1.5	-0.13438	1.1875	6.7528
0.055833	-59.208	0.0	-29.604	1.75	-1.5	0.16562	2.1875	7.6928
-0.10417	87.792	0.0	43.896	-1.75	0.5	-0.13438	1.1875	-10.977
-0.0041667	-10.208	98.0	-54.104	1.75	1.5	0.16562	2.1875	17.553
0.13583	-108.21	0.0	-54.104	1.75	-1.5	0.015625	0.1875	9.3228
-0.14417	136.79	49.0	43.896	-1.75	-0.5	0.16562	-1.8125	-5.1372
0.025833	-34.708	24.5	-29.604	1.75	-0.5	-0.13438	2.1875	14.403
0.055833	-59.208	0.0	-29.604	1.75	0.5	0.16562	-1.8125	7.2228
-0.054167	38.792	-49.0	43.896	-1.75	-1.5	0.16562	1.1875	-7.7072
-0.12417	112.29	24.5	43.896	-1.75	-0.5	0.16562	0.1875	-3.5972
-0.12417	112.29	24.5	43.896	-1.75	1.5	0.16562	-0.8125	-3.1872
-0.024167	14.292	-73.5	43.896	-1.75	0.5	-0.23438	-2.8125	-16.297
0.025833	-34.708	24.5	-29.604	1.75	-0.5	-0.23438	-2.8125	7.5928
-0.024167	14.292	-73.5	43.896	-1.75	-0.5	-0.13438	-0.8125	-11.847
-0.054167	38.792	-49.0	43.896	-1.75	-1.5	-0.13438	0.1875	-11.537
-0.0041667	-10.208	98.0	-54.104	1.75	-0.5	0.16562	-0.8125	17.843
-0.074167	63.292	-24.5	43.896	-1.75	-1.5	0.015625	-0.8125	-9.4572
0.21583	-157.21	-24.5	-66.354	1.75	1.5	-0.13438	1.1875	2.0128
-0.054167	38.792	-49.0	43.896	-1.75	1.5	0.16562	-0.8125	-7.5972
0.095833	-83.708	-24.5	-29.604	1.75	0.5	0.16562	2.1875	8.8128
-0.10417	87.792	0.0	43.896	-1.75	1.5	0.16562	0.1875	-7.4072
-0.054167	38.792	-49.0	43.896	-1.75	-1.5	-0.13438	2.1875	-11.527
-0.14417	136.79	49.0	43.896	-1.75	-1.5	0.16562	1.1875	-5.8672
0.055833	-59.208	0.0	-29.604	1.75	0.5	0.015625	2.1875	2.2928
0.095833	-83.708	-24.5	-29.604	1.75	-0.5	0.16562	-0.8125	10.433
-0.024167	14.292	-73.5	43.896	-1.75	-0.5	0.16562	0.1875	-8.0872
-0.10417	87.792	0.0	43.896	-1.75	1.5	0.015625	2.1875	-9.2872
-0.054167	38.792	-49.0	43.896	-1.75	0.5	-0.13438	-0.8125	-11.757
-0.12417	112.29	24.5	43.896	-1.75	1.5	-0.13438	2.1875	-6.9472
0.13583	-108.21	0.0	-54.104	1.75	-0.5	-0.13438	1.1875	5.7428
0.13583	-108.21	0.0	-54.104	1.75	0.5	0.015625	0.1875	10.373
0.21583	-157.21	-24.5	-66.354	1.75	1.5	0.015625	-1.8125	6.1028
0.13583	-108.21	0.0	-54.104	1.75	1.5	-0.13438	-1.8125	5.7828
-0.0041667	-10.208	98.0	-54.104	1.75	0.5	0.015625	1.1875	14.503
